Date,Close,High,Low,Open,Volume
2011-03-10,0.4107418954372406,0.43182906473595245,0.41028345673551714,0.42862015776668294,1722736000
2011-03-11,0.4137215316295624,0.4251819785959183,0.4047824152378838,0.41417997027430137,1486832000
2011-03-14,0.417159765958786,0.427474145642621,0.41028348551242827,0.41693054659184703,1003360000
2011-03-15,0.4047822952270508,0.41165854497389975,0.3898837267850904,0.3967599765319394,1256280000
2011-03-16,0.4018026888370514,0.42059779835656164,0.3965308904919155,0.40111505821398236,1476520000
2011-03-17,0.4093666672706604,0.4132632052855948,0.3942388993023253,0.4125755745008884,1238516000
2011-03-18,0.40386560559272766,0.4171597264938907,0.4034071942260182,0.41578446506996397,886960000
2011-03-21,0.4070744514465332,0.4167011973530161,0.40294869539409983,0.41257544130058266,751832000
2011-03-22,0.39996904134750366,0.4098250080323301,0.3981353686790109,0.4059284706891559,718332000
2011-03-23,0.4082206189632416,0.40936666114600545,0.39057154748963646,0.39928147354340243,782396000
2011-03-24,0.44076812267303467,0.44581072880754036,0.416013612583238,0.41693043515835154,1780592000
2011-03-25,0.4270157516002655,0.44581086609206877,0.4263281207952821,0.4446648238583638,1196392000
2011-03-28,0.4428310990333557,0.45016576300656413,0.43320432353698324,0.43710086121114405,1204284000
2011-03-29,0.4393928647041321,0.4444354432381951,0.4334334363214626,0.442830990157874,715764000
2011-03-30,0.42288991808891296,0.4446647439395588,0.41738889996153605,0.44283107123043314,1176320000
2011-03-31,0.4231190085411072,0.42816161411180137,0.41532593555260083,0.4235774471011999,655112000
2011-04-01,0.417159765958786,0.42907859923979064,0.41142952769952107,0.42862018782971373,850072000
2011-04-04,0.4022611379623413,0.4183057538217755,0.39928142319810644,0.41715971178351574,924328000
2011-04-05,0.4029487669467926,0.4114294725293074,0.40203191692578183,0.4082205657652631,821076000
2011-04-06,0.4001982808113098,0.4063869024704979,0.39676012730754084,0.4059284911112614,856984000
2011-04-07,0.4148675799369812,0.41738888322641243,0.3995106228459078,0.4011150761556386,1021208000
2011-04-08,0.4022611379623413,0.4180765344846045,0.40111509592408157,0.4180765344846045,746552000
2011-04-11,0.39698928594589233,0.40592842904122173,0.3926343377133584,0.4038655372543947,546208000
2011-04-12,0.39813533425331116,0.400885829356324,0.3857580653040621,0.393092755343822,840756000
2011-04-13,0.4070744514465332,0.40959572707805897,0.39721848624455136,0.4022610648313955,749588000
2011-04-14,0.42426517605781555,0.4244943954058089,0.4011151148624363,0.40340719904717487,1254704000
2011-04-15,0.42884936928749084,0.4341211683468646,0.41899337456117586,0.42105626670986923,969720000
2011-04-18,0.4146384298801422,0.4215146824664221,0.4079913693191256,0.41876418689666994,743584000
2011-04-19,0.4130339026451111,0.4164720283242423,0.4018026756990062,0.41486754781494584,659860000
2011-04-20,0.425640344619751,0.43435026808593624,0.418764093565993,0.4281616476023127,650516000
2011-04-21,0.4244943857192993,0.43297511886834983,0.4235775629958443,0.43022459605038854,421300000
2011-04-25,0.4311414062976837,0.43824685005803055,0.42609879981278487,0.4263280191343878,619612000
2011-04-26,0.44237270951271057,0.4467276863699233,0.4304538758157635,0.4348088253491743,676000000
2011-04-27,0.44237270951271057,0.4446648212906871,0.43320437169601256,0.4446648212906871,450004000
2011-04-28,0.44718611240386963,0.45612525846143936,0.4373301434642018,0.44237272396334726,684000000
2011-04-29,0.45841723680496216,0.4685023954671763,0.449478092818012,0.4501657234822076,836000000
2011-05-02,0.45222869515419006,0.46827328596797746,0.44993661075222047,0.4680440939220613,613824000
2011-05-03,0.4306829571723938,0.44833202479240053,0.4251819668257651,0.44695679086764084,808000000
2011-05-04,0.42747393250465393,0.4368714846827274,0.4194516411949089,0.4320580989673654,639356000
2011-05-05,0.42770329117774963,0.43274587046572793,0.4183057359363111,0.4240359458826038,544000000
2011-05-06,0.4428310990333557,0.4469568560569726,0.43320432353698324,0.43664244983603084,841080000
2011-05-09,0.4526870846748352,0.45497916896594426,0.4430603087931372,0.4442063509386917,706328000
2011-05-10,0.45337459444999695,0.4568127199692428,0.4487903997672097,0.4563543086981019,690976000
2011-05-11,0.45543739199638367,0.46025075062268966,0.4492487724346824,0.45566661126021246,616000000
2011-05-12,0.469877690076828,0.47033612876796055,0.4526870588733139,0.4538331009535482,1224000000
2011-05-13,0.41853487491607666,0.44122651982288935,0.4153259686822048,0.4400804779788218,2025192000
2011-05-16,0.405699223279953,0.41830571175689774,0.4054700312896271,0.41738886182421,728188000
2011-05-17,0.40409475564956665,0.4045531669376743,0.392405117521957,0.40432397495551736,1420364000
2011-05-18,0.4134923815727234,0.41693050781423063,0.4043240449287042,0.405699279031028,658844000
2011-05-19,0.40753287076950073,0.41693042489004,0.40134425023041553,0.41670120559001006,650884000
2011-05-20,0.4146384298801422,0.4155552526287933,0.4047824623750479,0.406616135196149,575820000
2011-05-23,0.4141800105571747,0.41715972541880453,0.40340719318637447,0.4086789921994429,588000000
2011-05-24,0.41578444838523865,0.4325166675271862,0.4150968177008687,0.4162428597335528,720372000
2011-05-25,0.4208269715309143,0.4235774939001995,0.409595744719783,0.41372150094991705,545312000
2011-05-26,0.43137049674987793,0.43503784108944926,0.41968086057580983,0.4208269022664522,706436000
2011-05-27,0.44695672392845154,0.44764432712595387,0.43274578423436066,0.43320419547395916,658824000
2011-05-31,0.45933395624160767,0.4595632028432129,0.4446646328800108,0.4556666390631036,1200716000
2011-06-01,0.43870532512664795,0.4579588480546433,0.43778847508790647,0.4572712173565367,762208000
2011-06-02,0.43664243817329407,0.4426018678619862,0.43137063919080454,0.4393929609981047,607592000
2011-06-03,0.4231190085411072,0.4354962758640057,0.42105614431585275,0.43159973936975254,549300000
2011-06-06,0.4141800105571747,0.42632806202455903,0.41372157186784825,0.42243152443187304,435988000
2011-06-07,0.41395071148872375,0.41968092076372515,0.41211703905596464,0.4173888370537246,433956000
2011-06-08,0.402719646692276,0.4144092892386518,0.39951073913873963,0.41188801253910295,569288000
2011-06-09,0.39813533425331116,0.4034071324729657,0.38369520080775105,0.4024903098798929,741632000
2011-06-10,0.39240512251853943,0.4013442657075338,0.38919618881333856,0.398822962605147,493548000
2011-06-13,0.38965466618537903,0.3974477409289048,0.3869041435005612,0.39240516154640004,574760000
2011-06-14,0.39286351203918457,0.4015734354365878,0.39125905893740326,0.39309273133535017,534576000
2011-06-15,0.38438284397125244,0.3898838343569813,0.37636052306272216,0.3875917504756284,935916000
2011-06-16,0.37108883261680603,0.39057157859943276,0.3655878406308948,0.3846121478448596,1024908000
2011-06-17,0.3623788058757782,0.3756729253749726,0.35091838629764055,0.3754437060538916,1467884000
2011-06-20,0.35802385210990906,0.3667337763261934,0.3552733295924965,0.3591698940508992,745960000
2011-06-21,0.36581695079803467,0.36856747349904934,0.3559609839828574,0.35939911003532876,704276000
2011-06-22,0.36077427864074707,0.3681089402023879,0.36008664814226415,0.36329558136058765,651720000
2011-06-23,0.371547132730484,0.3740684083982121,0.35298121656605463,0.3561901501301535,744024000
2011-06-24,0.36077427864074707,0.3729223263679781,0.3584821951949974,0.36971342047344463,529052000
2011-06-27,0.3532105088233948,0.36306647620272725,0.34060401858560785,0.36077439203654754,1142152000
2011-06-28,0.3552732467651367,0.3593990022555939,0.35068908006991517,0.35321038268180255,692200000
2011-06-29,0.36077427864074707,0.36444162308346245,0.3451881057448915,0.3575653454224236,960544000
2011-06-30,0.3653585612773895,0.3692550989048243,0.3561902245898732,0.36169121567286355,652300000
2011-07-01,0.3701719641685486,0.37154722565766907,0.35802391209398365,0.36535857628042673,540804000
2011-07-05,0.3639833629131317,0.3731517005010147,0.36077442836309187,0.3697135739055586,535296000
2011-07-06,0.35916993021965027,0.36444172914383927,0.3548149540110603,0.36375409844524104,529580000
2011-07-07,0.36054515838623047,0.3628372424614746,0.3541273175107874,0.36100359706031726,986136000
2011-07-08,0.35366886854171753,0.35802384421573313,0.35068915409608464,0.35550254107162965,619516000
2011-07-11,0.34129148721694946,0.3483969556871569,0.3403746649154065,0.34702172223484246,714388000
2011-07-12,0.33670756220817566,0.3428962128090884,0.3309773504101492,0.33968727780791047,867604000
2011-07-13,0.3360197842121124,0.3435836659386642,0.33281087793965686,0.3412915822229693,634368000
2011-07-14,0.32272568345069885,0.339457899534753,0.3211212303629221,0.337395035182439,1088996000
2011-07-15,0.323184072971344,0.3266221982097445,0.3165370417732859,0.3245593339962204,827736000
2011-07-18,0.3163077235221863,0.32249634155013696,0.31218196906229184,0.3206626971891012,818200000
2011-07-19,0.32593464851379395,0.3266222518152917,0.31722469702514533,0.31722469702514533,602224000
2011-07-20,0.32180899381637573,0.32891443966046097,0.3208921435848849,0.3270807938450865,662956000
2011-07-21,0.33693668246269226,0.3392287665074346,0.3174539407585851,0.3222673281820629,1143420000
2011-07-22,0.3438130021095276,0.3449590443569406,0.3355614869986331,0.33991646393308395,737192000
2011-07-25,0.33831191062927246,0.3399163912918097,0.33349855061305056,0.3385411299592911,566920000
2011-07-26,0.33006030321121216,0.33693655269716577,0.32524691764153,0.3286850423845068,698276000
2011-07-27,0.3176831305027008,0.3270806851403493,0.3167662805759235,0.3254762045994377,652212000
2011-07-28,0.3169955015182495,0.3236425337335333,0.31149448390068857,0.31653709021440146,648176000
2011-07-29,0.3169955015182495,0.31997521597895406,0.31218211451835803,0.3137865677437236,677656000
2011-08-01,0.3339569866657257,0.3348738094060618,0.32157971572839594,0.324330211273203,1019620000
2011-08-02,0.3305187523365021,0.3525227641480673,0.3305187523365021,0.3316647940491088,1356432000
2011-08-03,0.33945807814598083,0.34060412057222855,0.3279976538835033,0.3312065890712811,765236000
2011-08-04,0.30713948607444763,0.3332692540720457,0.30713948607444763,0.3332692540720457,979732000
2011-08-05,0.296825110912323,0.3181415220049043,0.28880281800220425,0.31424498519903377,1270588000
2011-08-08,0.2734459340572357,0.292470268322995,0.27161226098021535,0.28238508006128415,1084180000
2011-08-09,0.29636678099632263,0.29682519239512567,0.27505039137587733,0.2787177098901021,1329832000
2011-08-10,0.2828435003757477,0.2959084043821425,0.28123904662943006,0.28765688893850405,1140052000
2011-08-11,0.3073687255382538,0.3114944818938958,0.2828434067167464,0.2828434067167464,1078792000
2011-08-12,0.29522061347961426,0.3406038964900861,0.29040722752656123,0.3401454852859355,3195784000
2011-08-15,0.30645185708999634,0.3071394876003634,0.2965958926381765,0.29820034561317266,864152000
2011-08-16,0.2977421283721924,0.307139687714597,0.29224110802890374,0.3030139292880826,716868000
2011-08-17,0.29361629486083984,0.30370148258260343,0.28971975685816354,0.298658875059821,553328000
2011-08-18,0.2736751437187195,0.28307270082731817,0.27046620911694835,0.2803222049713728,802564000
2011-08-19,0.2688615918159485,0.2839893508007484,0.2670279199202477,0.2690908110493305,761332000
2011-08-22,0.2736751437187195,0.279634574176436,0.2706954284898612,0.27642563957466487,611876000
2011-08-23,0.30324292182922363,0.3034721411057742,0.27986364857267865,0.2803220871257797,938312000
2011-08-24,0.2988879978656769,0.3034721651698713,0.2910948970542709,0.3025553426385494,687500000
2011-08-25,0.2860523462295532,0.2982003962287054,0.28559393491942947,0.2929285978527946,690968000
2011-08-26,0.2982003688812256,0.3011800831094577,0.2798636722437492,0.2849062781640463,732660000
2011-08-29,0.3062226474285126,0.3073686892071843,0.29957561604173316,0.30668108599901434,601528000
2011-08-30,0.31355738639831543,0.31607866231696924,0.30209693947028715,0.3041598313933264,684760000
2011-08-31,0.305076539516449,0.31905825711485414,0.30255526454419884,0.3158493517597048,705808000
2011-09-01,0.30438899993896484,0.3158494459840035,0.3041598079588161,0.3092023867314052,762312000
2011-09-02,0.29613757133483887,0.3016385624406967,0.2938454598296329,0.29751280544940395,471356000
2011-09-06,0.3020969033241272,0.3027845338828647,0.2837602341513536,0.2865107290625112,696248000
2011-09-07,0.32662224769592285,0.3355613910643983,0.31768313165124207,0.32662224769592285,1606620000
2011-09-08,0.3250178396701813,0.33120648875656716,0.3197460406413851,0.3234133862241473,880164000
2011-09-09,0.3181416094303131,0.3309772925432698,0.3153911137129082,0.3222673666683206,869828000
2011-09-12,0.32570546865463257,0.3284559641652142,0.3137866092357816,0.3137866092357816,916480000
2011-09-13,0.33304011821746826,0.33464459891018566,0.3234133706801496,0.3284559501212406,853836000
2011-09-14,0.35023078322410583,0.3545857594008463,0.3415208581944226,0.34175007753354497,1547192000
2011-09-15,0.3552732467651367,0.35985744078414705,0.35206434100799716,0.3580237686413007,752908000
2011-09-16,0.3543565273284912,0.3690258814102585,0.3525228546527957,0.355960980673301,1391588000
2011-09-19,0.3470218777656555,0.3509184152792702,0.3380827333621652,0.3483971118343324,968204000
2011-09-20,0.33808276057243347,0.35275211641888793,0.3364783070346119,0.35137685491572657,792436000
2011-09-21,0.33166491985321045,0.3458758370151311,0.3314357004942278,0.3399164342433838,715252000
2011-09-22,0.30966079235076904,0.3190583464597949,0.303701391119015,0.3185999351840897,1314632000
2011-09-23,0.31607872247695923,0.32501786786394615,0.30599356223522106,0.30782723518566457,1011440000
2011-09-26,0.31676629185676575,0.3208920483647057,0.30255537706167973,0.3199752257290726,972124000
2011-09-27,0.3172246813774109,0.32753908560043427,0.31470340564076427,0.32478859055873177,781388000
2011-09-28,0.3075979948043823,0.3259346957321964,0.30255541502803796,0.3179123737066408,1236532000
2011-09-29,0.30003416538238525,0.31837086960458877,0.2922410613062831,0.3130990695315381,866416000
2011-09-30,0.2867400348186493,0.29682519497517973,0.28628159609206105,0.2952207414035227,677784000
2011-10-03,0.27069535851478577,0.29201177102849923,0.27069535851478577,0.28307262765270375,949896000
2011-10-04,0.29567915201187134,0.29567915201187134,0.2629023132817116,0.26404835544750177,1361548000
2011-10-05,0.3062226474285126,0.30897316955635773,0.2890320207484368,0.294991421603255,856708000
2011-10-06,0.3183707594871521,0.3192875820854418,0.3073687243649094,0.3078271629878487,773192000
